timestamp,user_id,role,login_hour,session_duration,data_download_mb,transaction_amount,access_count,privilege_level,device_change,location_change,failed_logins,is_off_hours,login_frequency,attack_type,risk_score
03-11-2025 11:45,f5555772,Employee,11,41,28,575,7,1,0,0,0,0,4,Normal,0.0258
03-11-2025 11:45,0ae2cb0a,Vendor,11,19,1,229,5,2,0,0,0,0,4,Normal,0.1777
03-11-2025 11:46,a0eaecc1,Employee,11,55,8,198,5,1,0,0,0,0,4,Normal,0.0297
03-11-2025 11:46,b711a959,Vendor,11,33,59,490,6,2,0,0,0,0,3,Normal,0.1968
03-11-2025 11:46,d21aa1ab,Vendor,11,45,14,282,4,2,0,0,0,0,1,Normal,0.1775
03-11-2025 11:47,9e3d540b,Admin,11,46,0,101,2,4,0,0,0,0,3,Normal,0.1911
03-11-2025 11:48,55e0f2a3,Admin,11,25,10,1666,4,2,0,0,0,0,1,Normal,0.188
03-11-2025 11:48,ebec974a,Employee,11,58,45,406,5,1,0,0,0,0,1,Normal,0.0665
03-11-2025 11:48,5602b9be,Employee,11,18,0,1061,1,1,0,0,0,0,4,Normal,0.0381
03-11-2025 11:48,1fff0001,Employee,11,22,10,1078,6,1,0,0,0,0,1,Normal,0.0606
03-11-2025 11:49,5553ca07,Employee,11,42,0,668,4,1,0,0,0,0,3,Normal,0.0734
03-11-2025 11:49,4e977047,Employee,11,61,9,388,3,2,0,0,0,0,3,Normal,0.0437
03-11-2025 11:49,ecba3684,Employee,11,66,30,105,7,2,0,0,0,0,1,Normal,0.0685
03-11-2025 11:49,9604caeb,Employee,11,71,4,1198,6,1,0,0,0,0,3,Normal,0.039
03-11-2025 11:51,610be684,Vendor,11,38,0,210,6,1,0,0,0,0,2,Normal,0.2029
03-11-2025 11:52,7552c371,Contractor,11,33,18,184,6,3,0,0,0,0,4,Normal,0.1731
03-11-2025 11:53,d3534bee,Employee,11,20,2,469,6,3,0,0,0,0,2,Normal,0.0324
03-11-2025 11:55,f6583e9a,Employee,11,23,1,98,12,2,0,0,0,0,1,Normal,0.0473
03-11-2025 11:55,ec26167f,Vendor,11,71,1,86,2,1,0,0,0,0,1,Normal,0.2117
03-11-2025 11:56,b7d6219a,Manager,11,33,2,593,4,1,0,0,0,0,1,Normal,0.0687
03-11-2025 11:56,91aa1d8e,Employee,11,60,7,1841,3,3,0,0,0,0,4,Normal,0.0344
03-11-2025 11:57,0d185d45,Vendor,11,55,17,700,6,1,0,0,0,0,2,Normal,0.192
03-11-2025 11:58,d584dc9f,Manager,11,46,9,78,8,1,0,0,0,0,4,Normal,0.0417
03-11-2025 11:58,607d746f,Contractor,11,32,9,420,6,1,0,0,0,0,2,Normal,0.1428
03-11-2025 11:59,da4d61b1,Employee,11,65,2,103,3,1,0,0,0,0,3,Normal,0.0668
03-11-2025 12:00,8dd45ed6,Vendor,12,22,6,268,6,2,0,0,0,0,3,Normal,0.1815
03-11-2025 12:00,78357c33,Vendor,12,58,14,121,3,1,0,0,0,0,3,Normal,0.2143
03-11-2025 12:01,d3c24ed4,Manager,12,39,6,1340,7,1,0,0,0,0,3,Normal,0.0292
03-11-2025 12:01,be51e8df,Employee,12,80,7,55,8,2,0,0,0,0,3,Normal,0.04
03-11-2025 12:01,10625aa7,Employee,12,60,0,366,6,2,0,0,0,0,1,Normal,0.0555
03-11-2025 12:01,d7cbc7db,Contractor,12,28,6,422,6,5,0,0,0,0,2,Normal,0.5001
03-11-2025 12:02,e03433b3,Contractor,12,43,36,506,4,2,0,0,0,0,1,Normal,0.1787
03-11-2025 12:02,cbcc0e91,Employee,12,80,4,740,36,5,0,0,2,0,2,Privilege Abuse,0.3752
03-11-2025 12:02,c3397476,Employee,12,42,2,2095,7,1,0,0,0,0,1,Normal,0.0311
03-11-2025 12:03,36df8a6a,Employee,12,6,3,389,5,1,0,0,0,0,3,Normal,0.0486
03-11-2025 12:03,a1536805,Employee,12,49,5,462,0,2,0,0,0,0,1,Normal,0.0664
03-11-2025 12:03,e67a447a,Employee,12,64,5,1091,6,1,0,0,0,0,3,Normal,0.0679
03-11-2025 12:06,de88527d,Vendor,12,40,28,281,3,3,0,0,0,0,3,Normal,0.1937
03-11-2025 12:06,eecdb761,Employee,12,31,4,383,2,1,0,0,0,0,2,Normal,0.0668
03-11-2025 12:06,b8a3b0df,Manager,12,17,3,85,6,2,0,0,0,0,3,Normal,0.0799
03-11-2025 12:06,2f109e30,Vendor,12,46,8,4,15,2,1,1,0,0,3,Account Sharing,0.4273
03-11-2025 12:09,3f2d5480,Manager,12,43,6,2470,10,2,0,0,0,0,1,Normal,0.0458
03-11-2025 12:09,ce4607da,Employee,12,48,14,993,3,2,0,0,0,0,1,Normal,0.0379
03-11-2025 12:10,8af40818,Vendor,12,53,1,1658,5,1,0,0,0,0,2,Normal,0.213
03-11-2025 12:10,393286ca,Employee,12,44,4,43,3,2,0,0,0,0,3,Normal,0.0527
03-11-2025 12:10,b7d5d916,Employee,12,51,7,1050,5,4,0,0,0,0,2,Normal,0.2862
03-11-2025 12:10,9e2f31b3,Manager,12,38,6,816,12,2,0,0,0,0,1,Normal,0.0767
03-11-2025 12:11,83c669e1,Employee,12,54,6,139,2,1,0,0,0,0,4,Normal,0.0601
03-11-2025 12:11,7cb0d137,Employee,12,60,3,434,4,1,0,0,0,0,4,Normal,0.0225
03-11-2025 12:11,2d7fa3e8,Contractor,12,37,12,34,8,4,0,0,0,0,3,Normal,0.3832
03-11-2025 12:11,85dc2e45,Employee,12,45,1,146,3,1,0,0,0,0,3,Normal,0.0267
03-11-2025 12:11,e9f3d383,Vendor,12,67,6,442,4,2,0,0,0,0,1,Normal,0.197
03-11-2025 12:12,e6aa9d90,Admin,12,44,9,530,4,1,0,0,0,0,1,Normal,0.1912
03-11-2025 12:12,bd80c7bf,Employee,12,45,8,186,6,2,0,0,0,0,3,Normal,0.0753
03-11-2025 12:13,73a179b7,Contractor,12,21,4,36,7,1,0,0,0,0,2,Normal,0.1559
03-11-2025 12:14,d78cce46,Vendor,12,36,5,83,3,3,0,0,0,0,3,Normal,0.2212
03-11-2025 12:15,f742b3a2,Employee,12,61,13,855,18,2,1,1,0,0,4,Account Sharing,0.2753
03-11-2025 12:15,68a9483f,Contractor,12,34,13,175,3,1,0,0,0,0,3,Normal,0.144
03-11-2025 12:15,9009dc47,Employee,12,59,26,840,4,2,0,0,0,0,4,Normal,0.0412
03-11-2025 12:15,37784977,Employee,12,28,34,1103,1,3,0,0,0,0,3,Normal,0.035
03-11-2025 12:16,25e93585,Employee,12,36,37,48,4,5,0,0,0,0,4,Normal,0.3969
03-11-2025 12:16,cf966c68,Employee,12,53,41,1018,36,5,0,0,4,0,1,Privilege Abuse,0.5266
03-11-2025 12:16,89564700,Vendor,12,28,9,400,3,3,0,0,0,0,1,Normal,0.2047
03-11-2025 12:18,6873cf3f,Employee,12,9,21,101,6,1,0,0,0,0,1,Normal,0.0703
03-11-2025 12:18,cfeecdaf,Employee,12,46,23,304,4,2,0,0,0,0,1,Normal,0.049
03-11-2025 12:19,090f00c3,Employee,12,45,10,914,11,1,0,0,0,0,2,Normal,0.0539
03-11-2025 12:19,1e9bb2a6,Employee,12,57,1,73,4,2,0,0,0,0,1,Normal,0.0396
03-11-2025 12:19,f4b550ba,Employee,12,79,19,121,12,1,1,1,0,0,4,Account Sharing,0.2408
03-11-2025 12:19,06c81907,Manager,12,34,12,10,5,1,0,0,0,0,3,Normal,0.0345
03-11-2025 12:21,20a9d4d1,Contractor,12,30,9,173,2,1,0,0,0,0,3,Normal,0.1488
03-11-2025 12:23,3cdf678f,Employee,12,14,8,184,8,2,0,0,0,0,2,Normal,0.0363
03-11-2025 12:23,f6471968,Contractor,12,7,3,241,2,1,0,0,0,0,1,Normal,0.1614
03-11-2025 12:23,6d9d12cf,Vendor,12,44,4,228,4,3,0,0,0,0,2,Normal,0.2196
03-11-2025 12:24,a6da181b,Contractor,12,22,22,229,35,4,0,0,4,0,4,Privilege Abuse,0.4955
03-11-2025 12:24,db747dbd,Employee,12,46,16,1003,6,4,0,0,0,0,4,Normal,0.2787
03-11-2025 12:24,b813a6d5,Employee,12,34,15,183,8,1,0,0,0,0,4,Normal,0.0447
03-11-2025 12:26,222c2c08,Employee,12,41,19,365,4,1,0,0,0,0,1,Normal,0.0761
03-11-2025 12:28,994d609b,Vendor,12,47,14,231,4,1,0,0,0,0,3,Normal,0.1731
03-11-2025 12:28,23e3c012,Manager,12,52,2,48,5,2,0,0,0,0,3,Normal,0.0248
03-11-2025 12:28,287dadb4,Vendor,12,46,7,238,3,2,0,0,0,0,1,Normal,0.2248
03-11-2025 12:29,f12cd6fb,Vendor,12,46,5,462,5,1,0,0,0,0,1,Normal,0.1839
03-11-2025 12:29,9b161f54,Employee,12,69,0,1137,5,1,0,0,0,0,2,Normal,0.0263
03-11-2025 12:29,f36d4a6d,Employee,12,36,26,221,8,4,0,0,0,0,2,Normal,0.2721
03-11-2025 12:30,3ccaa684,Contractor,12,60,2,330,6,1,0,0,0,0,1,Normal,0.1226
03-11-2025 12:30,0cb53cfe,Employee,12,67,7,1041,3,1,0,0,0,0,4,Normal,0.058
03-11-2025 12:31,46e6fc04,Vendor,12,52,42,376,7,3,0,0,0,0,4,Normal,0.2157
03-11-2025 12:31,d288a370,Employee,12,40,3,542,1,2,0,0,0,0,2,Normal,0.0577
03-11-2025 12:31,2fe3b8ab,Vendor,12,54,9,300,3,1,0,0,0,0,2,Normal,0.1983
03-11-2025 12:32,a1a86002,Employee,12,54,8,133,6,3,0,0,0,0,2,Normal,0.0238
03-11-2025 12:32,38461501,Admin,12,24,11,486,5,1,0,0,0,0,1,Normal,0.173
03-11-2025 12:33,60b140e1,Manager,12,37,5,300,7,2,0,0,0,0,3,Normal,0.0273
03-11-2025 12:33,5e679665,Contractor,12,14,3,129,2,3,0,0,0,0,3,Normal,0.1752
03-11-2025 12:33,c6a7b3b9,Employee,12,61,4,1256,3,2,0,0,0,0,2,Normal,0.0528
03-11-2025 12:34,bf02ea68,Vendor,12,55,1,414,9,3,1,1,0,0,4,Account Sharing,0.391
03-11-2025 12:34,20297e9a,Employee,12,69,15,169,5,2,0,0,0,0,1,Normal,0.0233
03-11-2025 12:36,7d7270fb,Employee,12,50,14,525,8,4,0,0,0,0,4,Normal,0.3015
03-11-2025 12:37,c5fcf9be,Manager,12,26,14,51,2,1,0,0,0,0,4,Normal,0.0364
03-11-2025 12:37,83f2b6f4,Employee,12,34,12,739,1,2,0,0,0,0,4,Normal,0.0353
03-11-2025 12:37,7c5a44ed,Employee,12,46,6,19,1,1,0,0,0,0,4,Normal,0.0288
03-11-2025 12:38,a8b0751b,Employee,12,37,47,138,5,1,0,0,0,0,1,Normal,0.0638
03-11-2025 12:38,a3c7b4c0,Employee,12,48,10,769,8,1,0,0,0,0,4,Normal,0.026
03-11-2025 12:39,da715ec8,Employee,12,28,14,573,7,1,0,0,0,0,2,Normal,0.0253
03-11-2025 12:41,a53ed88c,Vendor,12,24,2,10,6,1,0,0,0,0,4,Normal,0.2115
03-11-2025 12:42,879adb15,Employee,12,38,1,0,9,1,0,0,0,0,4,Normal,0.0292
03-11-2025 12:43,e2a6d570,Employee,12,46,5,246,7,1,0,0,0,0,3,Normal,0.078
03-11-2025 12:44,a3fa8878,Manager,12,57,2,116,6,1,0,0,0,0,1,Normal,0.0711
03-11-2025 12:49,5c331b54,Employee,12,45,10,18,5,2,0,0,0,0,3,Normal,0.0221
03-11-2025 12:49,b9369e23,Employee,12,50,11,293,6,1,0,0,0,0,1,Normal,0.063
03-11-2025 12:49,85dc2e45,Employee,12,26,15,390,6,2,0,0,0,0,4,Normal,0.038
03-11-2025 12:49,68765f0c,Employee,12,30,1,152,5,1,0,0,0,0,2,Normal,0.0318
03-11-2025 12:50,971793c0,Employee,12,63,8,846,5,5,0,0,0,0,2,Normal,0.3811
03-11-2025 12:51,e0ddc1eb,Vendor,12,26,9,1060,9,2,0,0,0,0,1,Normal,0.1891
03-11-2025 12:52,0955224f,Employee,12,75,5,416,17,3,1,1,0,0,1,Account Sharing,0.25
03-11-2025 12:52,e6ccb48e,Employee,12,24,18,1298,33,4,0,0,3,0,4,Privilege Abuse,0.3943
03-11-2025 12:53,373fbe56,Employee,12,52,19,542,4,2,0,0,0,0,4,Normal,0.0717
03-11-2025 12:53,c3dd5a2a,Vendor,12,57,6,356,3,1,0,0,0,0,2,Normal,0.1818
03-11-2025 12:53,c2f99954,Contractor,12,42,23,408,2,2,0,0,0,0,2,Normal,0.15
03-11-2025 12:54,d28b709a,Employee,12,48,10,109,11,1,0,0,0,0,4,Normal,0.0275
03-11-2025 12:55,cf232a09,Employee,12,23,1,268,5,2,0,0,0,0,4,Normal,0.0737
03-11-2025 12:55,1e790866,Employee,12,54,5,759,3,1,0,0,0,0,3,Normal,0.0276
03-11-2025 12:56,cc50e06a,Employee,12,26,6,1060,10,1,0,0,0,0,1,Normal,0.0606
03-11-2025 12:56,2eafccbf,Contractor,12,73,5,1048,4,1,0,0,0,0,2,Normal,0.1271
03-11-2025 12:56,65021084,Employee,12,45,11,360,8,1,0,0,0,0,4,Normal,0.0726
03-11-2025 12:56,b2f78547,Employee,12,33,12,388,8,1,0,0,0,0,1,Normal,0.0373
03-11-2025 12:57,c6b460ac,Employee,12,60,3,305,7,4,0,0,0,0,4,Normal,0.3132
03-11-2025 12:58,2a5214d6,Employee,12,75,1,186,3,2,0,0,0,0,1,Normal,0.0242
03-11-2025 12:59,689568c6,Employee,12,48,0,149,7,1,0,0,0,0,2,Normal,0.0573
03-11-2025 13:00,c01d7d95,Employee,13,51,5,708,4,2,0,0,0,0,2,Normal,0.0379
03-11-2025 13:00,eaa037f2,Employee,13,41,24,389,1,1,0,0,0,0,1,Normal,0.0351
03-11-2025 13:01,5abaa48b,Employee,13,55,0,374,4,1,0,0,0,0,1,Normal,0.0633
03-11-2025 13:01,eaff1472,Employee,13,46,1,135,4,4,0,0,0,0,4,Normal,0.3089
03-11-2025 13:02,5592687,Contractor,13,32,7,360,4,1,0,0,0,0,4,Normal,0.1772
03-11-2025 13:04,1ec61507,Employee,13,23,29,454,6,1,0,0,0,0,4,Normal,0.024
03-11-2025 13:08,83b213ce,Employee,13,55,14,29,6,1,0,0,0,0,2,Normal,0.0647
03-11-2025 13:09,fe6182d2,Employee,13,42,3,96,7,2,0,0,0,0,4,Normal,0.0672
03-11-2025 13:10,7defe437,Employee,13,62,3,978,9,2,0,0,0,0,2,Normal,0.0317
03-11-2025 13:11,a6624b9a,Manager,13,57,5,1341,1,3,0,0,0,0,2,Normal,0.0379
03-11-2025 13:11,32d13650,Employee,13,56,10,758,6,2,0,0,0,0,2,Normal,0.0479
03-11-2025 13:12,daacc4e0,Manager,13,66,6,183,3,1,0,0,0,0,2,Normal,0.0455
03-11-2025 13:14,55b24f63,Vendor,13,26,12,356,6,1,0,0,0,0,1,Normal,0.1749
03-11-2025 13:15,e9ae8dd8,Employee,13,47,38,950,3,1,0,0,0,0,1,Normal,0.0712
03-11-2025 13:16,b8cfe502,Employee,13,59,1,377,3,1,0,0,0,0,1,Normal,0.0619
03-11-2025 13:17,a8967f18,Employee,13,55,9,833,7,1,0,0,0,0,2,Normal,0.0511
03-11-2025 13:18,9c120032,Employee,13,33,17,160,24,5,0,0,2,0,4,Privilege Abuse,0.4134
03-11-2025 13:19,a2ce9ca8,Employee,13,48,5,234,7,1,0,0,0,0,1,Normal,0.0312
03-11-2025 13:20,5c5bef32,Employee,13,50,6,1280,8,1,0,0,0,0,4,Normal,0.0243
03-11-2025 13:20,63fb64ae,Employee,13,24,8,582,5,4,0,0,0,0,1,Normal,0.3288
03-11-2025 13:21,1429d029,Employee,13,27,17,1027,6,2,0,0,0,0,4,Normal,0.0754
03-11-2025 13:21,2b83e7bf,Employee,13,30,12,441,7,2,0,0,0,0,4,Normal,0.0223
03-11-2025 13:22,e9f05070,Manager,13,34,27,759,5,3,0,0,0,0,2,Normal,0.0732
03-11-2025 13:23,e66aab1d,Employee,13,30,16,42,4,1,0,0,0,0,4,Normal,0.0498
03-11-2025 13:24,a9a249d6,Vendor,13,54,0,235,8,1,0,0,0,0,4,Normal,0.2148
03-11-2025 13:24,a15541c9,Employee,13,50,7,263,5,4,0,0,0,0,4,Normal,0.3251
03-11-2025 13:24,3b709361,Employee,13,39,0,7,4,1,0,0,0,0,3,Normal,0.0224
03-11-2025 13:25,4150d4fe,Admin,13,69,11,859,9,1,0,0,0,0,4,Normal,0.2282
03-11-2025 13:26,3770e980,Admin,13,20,0,31,3,3,0,0,0,0,2,Normal,0.1946
03-11-2025 13:27,6cc07091,Contractor,13,35,5,265,6,1,0,0,0,0,4,Normal,0.1283
03-11-2025 13:27,b130e91a,Vendor,13,42,6,184,5,1,0,0,0,0,1,Normal,0.2268
03-11-2025 13:27,44275894,Employee,13,69,9,187,7,2,0,0,0,0,2,Normal,0.028
03-11-2025 13:27,5f0ad04e,Manager,13,42,6,265,2,2,0,0,0,0,4,Normal,0.0338
03-11-2025 13:28,399f4c9b,Employee,13,25,4,294,4,1,0,0,0,0,2,Normal,0.025
03-11-2025 13:28,0564a684,Employee,13,46,3,36,4,1,0,0,0,0,1,Normal,0.0317
03-11-2025 13:29,8a6a44c8,Employee,13,29,0,205,7,2,1,1,0,0,2,Account Sharing,0.2522
03-11-2025 13:30,bd3df4ad,Vendor,13,41,6,186,3,1,0,0,0,0,2,Normal,0.2167
03-11-2025 13:31,f3118224,Vendor,13,75,8,889,1,1,0,0,0,0,4,Normal,0.1988
03-11-2025 13:33,b781b720,Employee,13,53,40,115,1,1,0,0,0,0,2,Normal,0.0662
03-11-2025 13:33,cbd31c5e,Vendor,13,42,0,3,1,1,0,0,0,0,1,Normal,0.2068
03-11-2025 13:33,dd5afad3,Employee,13,43,12,495,3,1,0,0,0,0,3,Normal,0.0247
03-11-2025 13:34,15b00de8,Employee,13,35,1,122,10,1,0,0,0,0,3,Normal,0.075
03-11-2025 13:36,bffb59e0,Employee,13,52,24,1575,1,1,0,0,0,0,1,Normal,0.0265
03-11-2025 13:37,5.51E+09,Employee,13,44,36,1466,6,1,0,0,0,0,3,Normal,0.0397
03-11-2025 13:38,ffd360e0,Employee,13,21,16,1776,21,4,0,0,3,0,2,Privilege Abuse,0.39
03-11-2025 13:40,0eb99d65,Manager,13,87,5,1871,6,2,0,0,0,0,1,Normal,0.0707
03-11-2025 13:40,06622a3f,Employee,13,53,0,174,6,2,0,0,0,0,3,Normal,0.0688
03-11-2025 13:40,49297739,Employee,13,42,13,486,4,1,0,0,0,0,4,Normal,0.0307
03-11-2025 13:40,7da65890,Vendor,13,46,7,329,6,1,0,0,0,0,2,Normal,0.1894
03-11-2025 13:42,22ceee3f,Employee,13,54,3,86,4,2,0,0,0,0,2,Normal,0.0769
03-11-2025 13:42,7.49E+08,Employee,13,31,11,76,2,2,0,0,0,0,3,Normal,0.0533
03-11-2025 13:43,22a1fc4f,Employee,13,31,6,476,5,3,0,0,0,0,3,Normal,0.0762
03-11-2025 13:43,58419182,Employee,13,23,27,414,2,1,0,0,0,0,2,Normal,0.033
03-11-2025 13:43,f7494cfe,Employee,13,34,18,481,5,1,0,0,0,0,1,Normal,0.0391
03-11-2025 13:43,d01fe449,Employee,13,53,6,2061,9,4,0,0,0,0,4,Normal,0.2909
03-11-2025 13:43,3878ee31,Employee,13,45,44,242,4,2,0,0,0,0,2,Normal,0.0598
03-11-2025 13:44,b3f248c5,Employee,13,64,4,1367,3,1,0,0,0,0,3,Normal,0.0366
03-11-2025 13:44,c4d02cb6,Employee,13,16,14,28,4,2,0,0,0,0,4,Normal,0.069
03-11-2025 13:45,b87bc742,Employee,13,30,1,187,11,3,0,0,0,0,3,Normal,0.0636
03-11-2025 13:45,e1b2f013,Employee,13,49,6,547,3,2,0,0,0,0,4,Normal,0.0581
03-11-2025 13:46,a45bc558,Admin,13,38,4,147,9,2,1,1,0,0,2,Account Sharing,0.3782
03-11-2025 13:46,7c5a44ed,Employee,13,61,3,826,8,2,0,0,0,0,2,Normal,0.0748
03-11-2025 13:47,27391378,Employee,13,14,11,543,3,3,0,0,0,0,1,Normal,0.039
03-11-2025 13:48,aa5d0958,Admin,13,30,7,238,4,3,0,0,0,0,2,Normal,0.203
03-11-2025 13:48,cf9e9a34,Employee,13,46,1,358,5,1,0,0,0,0,1,Normal,0.0499
03-11-2025 13:49,c2b64b72,Employee,13,38,5,404,6,2,0,0,0,0,2,Normal,0.0502
03-11-2025 13:50,431b8094,Vendor,13,43,12,259,7,1,0,0,0,0,3,Normal,0.1728
03-11-2025 13:51,aee5f7ff,Vendor,13,51,18,1090,4,2,0,0,0,0,2,Normal,0.2188
03-11-2025 13:51,39c33119,Employee,13,25,8,183,5,3,0,0,0,0,1,Normal,0.0357
03-11-2025 13:51,c18856cd,Admin,13,46,1,230,5,1,0,0,0,0,1,Normal,0.198
03-11-2025 13:52,9cb2744a,Employee,13,64,12,991,5,2,0,0,0,0,3,Normal,0.045
03-11-2025 13:53,ed0af17a,Employee,13,26,7,692,5,1,0,0,0,0,3,Normal,0.0472
03-11-2025 13:54,1113c219,Employee,13,18,0,613,6,2,0,0,0,0,3,Normal,0.0445
03-11-2025 13:54,f075eed9,Employee,13,69,9,224,9,2,0,0,0,0,1,Normal,0.0421
03-11-2025 13:55,25ca0635,Employee,13,53,26,1321,3,1,0,0,0,0,2,Normal,0.0315
03-11-2025 13:55,ab1f8802,Admin,13,53,20,605,6,2,0,0,0,0,2,Normal,0.2145
03-11-2025 13:55,01525f29,Employee,13,49,14,3197,33,4,0,0,4,0,3,Privilege Abuse,0.3804
03-11-2025 13:56,f60f74d5,Employee,13,26,16,22,5,1,0,0,0,0,3,Normal,0.0298
03-11-2025 13:56,78357c33,Vendor,13,32,3,221,5,2,0,0,0,0,1,Normal,0.175
03-11-2025 13:56,74087d4f,Employee,13,34,0,93,4,1,0,0,0,0,4,Normal,0.028
03-11-2025 13:57,82f3e9a5,Contractor,13,37,20,33,7,2,0,0,0,0,1,Normal,0.1222
03-11-2025 13:58,4d4aaaa6,Manager,13,52,2,188,3,2,0,0,0,0,2,Normal,0.0462
03-11-2025 13:58,135096ac,Employee,13,79,2,857,3,2,0,0,0,0,3,Normal,0.0484
03-11-2025 13:59,67871bc6,Employee,13,49,2,493,4,2,0,0,0,0,2,Normal,0.0677
03-11-2025 13:59,f1f7ba79,Employee,13,70,3,7,3,2,0,0,0,0,2,Normal,0.0575
03-11-2025 14:00,c5da8857,Employee,14,80,2,1265,6,4,0,0,0,0,2,Normal,0.2725
03-11-2025 14:01,a61e4fb3,Manager,14,44,1,77,3,2,0,0,0,0,4,Normal,0.0511
03-11-2025 14:01,49297739,Employee,14,44,3,898,7,2,0,0,0,0,2,Normal,0.0575
03-11-2025 14:02,34c4148c,Employee,14,39,13,29,8,1,0,0,0,0,2,Normal,0.0241
03-11-2025 14:02,c35ee6c0,Vendor,14,45,27,323,7,1,0,0,0,0,4,Normal,0.1733
03-11-2025 14:05,965ad728,Employee,14,46,2,146,5,1,0,0,0,0,4,Normal,0.0579
03-11-2025 14:06,f4a70aca,Admin,14,46,5,810,4,1,0,0,0,0,1,Normal,0.1977
03-11-2025 14:06,0d40e8a1,Manager,14,65,6,108,8,1,1,1,0,0,4,Account Sharing,0.262
03-11-2025 14:06,2f2708b8,Admin,14,37,10,766,6,5,0,0,0,0,3,Normal,0.3183
03-11-2025 14:07,774e3369,Employee,14,59,5,124,4,1,0,0,0,0,2,Normal,0.0735
03-11-2025 14:07,de34430d,Manager,14,13,38,163,7,1,0,0,0,0,3,Normal,0.0736
03-11-2025 14:09,705d0bce,Manager,14,18,8,160,3,1,0,0,0,0,3,Normal,0.0341
03-11-2025 14:10,9.64E+08,Employee,14,36,10,601,7,1,0,0,0,0,2,Normal,0.0217
03-11-2025 14:11,057be185,Employee,14,29,11,326,7,2,0,0,0,0,1,Normal,0.0411
03-11-2025 14:11,8e053906,Employee,14,41,4,141,6,1,0,0,0,0,3,Normal,0.0537
03-11-2025 14:13,1c9cb48e,Vendor,14,42,5,451,15,1,1,1,0,0,1,Account Sharing,0.3736
03-11-2025 14:13,1fa8acd2,Vendor,14,20,5,73,2,3,0,0,0,0,3,Normal,0.1831
03-11-2025 14:14,698cabfc,Employee,14,25,5,595,3,2,0,0,0,0,3,Normal,0.0666
03-11-2025 14:15,baa87c8e,Employee,14,43,23,38,33,5,0,0,4,0,2,Privilege Abuse,0.4886
03-11-2025 14:16,18638b3d,Employee,14,46,7,78,3,1,0,0,0,0,1,Normal,0.0748
03-11-2025 14:16,6dbc8ec9,Vendor,14,54,2,622,3,2,0,0,0,0,1,Normal,0.2013
03-11-2025 14:18,62c73348,Employee,14,50,14,218,7,2,0,0,0,0,4,Normal,0.0243
03-11-2025 14:18,93761346,Manager,14,9,8,254,3,2,0,0,0,0,4,Normal,0.0254
03-11-2025 14:19,1c5c06bc,Employee,14,41,3,771,6,1,0,0,0,0,3,Normal,0.0732
03-11-2025 14:19,255a0ffb,Contractor,14,44,18,56,10,2,1,1,0,0,3,Account Sharing,0.3649
03-11-2025 14:19,70d373ec,Employee,14,57,19,1243,33,4,0,0,4,0,1,Privilege Abuse,0.3891
03-11-2025 14:20,421ec6a2,Employee,14,27,0,262,9,2,0,0,0,0,2,Normal,0.0709
03-11-2025 14:22,5b8f1516,Vendor,14,71,5,1123,6,1,0,0,0,0,4,Normal,0.2146
03-11-2025 14:22,ca3ed6f9,Employee,14,28,2,114,3,4,0,0,0,0,1,Normal,0.3038
03-11-2025 14:22,0aa56bd3,Employee,14,51,22,3,4,1,0,0,0,0,4,Normal,0.0671
03-11-2025 14:23,df398c39,Employee,14,67,3,157,5,3,0,0,0,0,4,Normal,0.0345
03-11-2025 14:24,946d1fd9,Vendor,14,29,14,134,7,2,0,0,0,0,4,Normal,0.1837
03-11-2025 14:24,48f3437a,Employee,14,45,11,565,6,2,0,0,0,0,2,Normal,0.0674
03-11-2025 14:24,efe48cbd,Employee,14,29,5,39,4,1,0,0,0,0,3,Normal,0.0233
03-11-2025 14:25,598ae577,Admin,14,16,8,38,7,3,0,0,0,0,2,Normal,0.1968
03-11-2025 14:26,84bf2a0d,Contractor,14,30,9,607,8,3,0,0,0,0,4,Normal,0.1724
03-11-2025 14:26,89bdaea6,Vendor,14,40,3,3579,35,4,0,0,2,0,1,Privilege Abuse,0.4678
03-11-2025 14:27,a54dd7e6,Employee,14,60,25,201,3,4,0,0,0,0,4,Normal,0.2995
03-11-2025 14:28,404d5696,Employee,14,42,1,277,7,1,0,0,0,0,1,Normal,0.0412
03-11-2025 14:29,cc08abb3,Contractor,14,34,2,137,8,1,1,1,0,0,2,Account Sharing,0.3752
03-11-2025 14:29,e3822b68,Employee,14,34,0,168,1,4,0,0,0,0,2,Normal,0.3167
03-11-2025 14:29,95b31c0e,Employee,14,53,1,749,6,1,0,0,0,0,2,Normal,0.0578
03-11-2025 14:31,8de1d1a2,Employee,14,46,3,187,5,2,0,0,0,0,3,Normal,0.0547
03-11-2025 14:31,e6c86c0e,Employee,14,63,2,16,8,2,0,0,0,0,2,Normal,0.0626
03-11-2025 14:31,84150f23,Employee,14,63,67,131,3,5,0,0,0,0,1,Normal,0.3988
03-11-2025 14:33,fb7cb848,Manager,14,31,5,678,4,3,0,0,0,0,2,Normal,0.0219
03-11-2025 14:34,d5775bcb,Employee,14,38,0,77,4,2,0,0,0,0,2,Normal,0.0348
03-11-2025 14:35,1019a97e,Employee,14,41,22,93,14,1,1,1,0,0,4,Account Sharing,0.2387
03-11-2025 14:36,fde2d33b,Employee,14,36,12,465,2,3,0,0,0,0,2,Normal,0.0795
03-11-2025 14:36,54625835,Employee,14,55,0,261,5,5,0,0,0,0,2,Normal,0.4085
